Date ,Loc,Time,Net,Band size,Band ID,Species,Sex/method,Sexing method,Age,Method.Age.,wing,weight,bill,Recap?,Photo #,Molt,Notes
22/07/2018,KAB,700,4,1,01-163,Thamnomanes caesius,M,,A,,69,15.9,,N,1769-72,none,
22/07/2018,KAB,805,16,0,00-002,Dixiphia pipra,M,,A,,62,11.7,,Y,1773-75,"trace body, no FF",
22/07/2018,KAB,805,13,0,00-314,Epinecrophylla gutturalis,M,,A,,51,9.4,,N,1776-77,"trace body, no FF",
22/07/2018,KAB,915,16,2,02-012,Geotrygon montana,F?,,A,,138,113.8,,N,1778-82,"light body, sym FF",
22/07/2018,KAB,915,16,0,00-315,Dixiphia pipra,U,,S,,63,11,,N,1783-84,none,
22/07/2018,KAB,1015,2,1,01-166,Dendrocincla fuliginosa,U,,A,,109,42.1,,N,1785-90,"heavy body, sym FF",
22/07/2018,KAB,1120,9,0A,0A-475,Glyphorhynchus spirurus,F/BP,,A,,65,13.2,,N,1791-95,none ,
23/07/2018,KAB,615,-,0A,0A-243,Platyrinchus saturatus,U,,A,,54,10.2,,Y,1923-28,"trace body, no FF",tired
23/07/2018,KAB,615,-,0A,0A-476,Tunchiornis ochraceiceps,U,,A,,55,9,,N,1929-30,none,
23/07/2018,KAB,615,1,0,00-316,Xenops minutus,U,,A,,64,11.8,,N,1931-32,"light body, no FF",
23/07/2018,KAB,735,17,0A,0A-477,Hypocnemis cantator,M,,A,,51,11.7,,N,1933-35,"heavy body, no FF",
23/07/2018,KAB,735,17,0A,0A-478,Hypocnemis cantator,M,,A,,51,12,,N,1936-37,none,
23/07/2018,KAB,735,19,1A,1A-073,Cymbilaimus lineatus,M,,A,,74,33.1,,N,1938-42,"light body, sym FF",
26/07/2018,CWW,615,-,2,02-014,Frederickena viridis,F,,A,,91,74.2,,N,2086-91,"moderate body, sym FF",
26/07/2018,CWW,615,-,2,02-009,Frederickena viridis,M,,A,,96,65,,Y,2097-2102,"moderate body, sym FF",
26/07/2018,CWW,615,-,0,00-317,Dixiphia pipra,U,,J,,63,12.2,,N,2092-93,not assessed,
26/07/2018,CWW,615,-,0A,0A-479,*band destroyed*,,,,,,,,,,,
26/07/2018,CWW,615,-,0A,0A-480,Platyrinchus saturatus,F,,A,,53,9,,N,2094-96,none,recap 27 July and 28 July
26/07/2018,CWW,720,9,1,01-167,Thamnomanes ardesiacus,F,,A,,71,17.3,,N,2104-05,"light body, asym FF",
26/07/2018,CWW,720,-,0,00-318,Dixiphia pipra,U,,S,,65,12.6,,N,2107-08,"trace body, no FF",
26/07/2018,CWW,825,8,0,00-171,Dixiphia pipra,U,,S,,63,10.3,,Y,2109-11,none,
26/07/2018,CWW,825,1,0A,0A-481,Ceratopipra erythrocephala,U,,U,,55,12.3,,N,-,none,died after processing; see data sheet for details
26/07/2018,CWW,825,-,1,01-164,Cyanocompsa cyanoides,M?,,J?,,77,24,,N,2112-16,none,"verify ID ""Cyacya"""
26/07/2018,CWW,940,1,0A,0A-482,Ceratopipra erythrocephala,U,,U,,58,12.1,,N,2119-20,"trace body, no FF",
26/07/2018,CWW,940,3,1,01-165,Tachyphonus surinamus,M,,S,,84,19.3,,N,2121-29,"light body, no FF",
26/07/2018,CWW,1040,9,0A,0A-483,Terenotriccus erythrurus,U,,A,,49,7.4,,N,2139-42,"trace body, no FF",
26/07/2018,CWW,1040,10,0A,0A-484,Terenotriccus erythrurus,U,,A,,46,6.8,,N,2144-45,"trace body, no FF",
26/07/2018,CWW,1130,4,0A,0A-317,Epinecrophylla gutturalis,U,,A,,52,9.5,,Y,2171-73,"light body, asym FF",
27/07/2018,CWW,645,15,0,00-319,Dixiphia pipra,U,,J,,62,12.1,,N,2260-64,none,
27/07/2018,CWW,745,10,0A,0A-485,Ceratopipra erythrocephala,U,,U,,56,11.4,,N,2284-85,none,
27/07/2018,CWW,820,6,1A,1A-074,Myrmoderus ferrugineus,F/BP,,A,,63,25.3,,N,2271-76,none,
27/07/2018,CWW,820,14,0A,0A-486,Platyrinchus saturatus,M,,A,,59,11,,N,2278-80,"trace body, sym FF",
27/07/2018,CWW,820,13,1B,1B-246,Xiphorhynchus pardalotus,U,,A,,99,34.4,,N,2281-83,"heavy body, sym FF",
27/07/2018,CWW,820,6,0A,0A-487,Hypocnemis cantator,M,,A,,54,12.6,,N,2286-87,"no body, sym FF",
27/07/2018,CWW,940,6,0A,0A-488,Ceratopipra erythrocephala,U,,U,,59,12,,N,2288-89,"trace body, no FF",red feathering on tibia
27/07/2018,CWW,1040,13,0A,0A-413,Glyphorhynchus spirurus,U,,A,,71,15.2,,Y,2290-91,"heavy body, sym FF",
27/07/2018,CWW,1200,12,0A,0A-489,Myrmotherula longipennis,F,,A,,58,8.4,,N,-,none,no photos? (left blank)
27/07/2018,CWW,1200,10,1,01-104,Xenops minutus,?,,A,,-,-,,Y,-,not assessed,released at net
27/07/2018,CWW,1200,12,0A,0A-424,Myiobius barbatus,?,,A,,-,-,,Y,-,not assessed,released at net
28/07/2018,CWW,645,8,0A,0A-490,Myrmotherula axillaris,F,,A,,54,8.6,,N,-,"trace body, sym FF",no photos
28/07/2018,CWW,645,-,0,00-320,Tunchiornis ochraceiceps,U,,A,,57,10.1,,N,2426-27,"light body, no FF",
28/07/2018,CWW,645,10,0A,0A-491,Epinecrophylla gutturalis,F,,A,,50,8.6,,N,2428-31,"trace body, no FF","check ID (""Myrgut"")"
28/07/2018,CWW,645,-,0A,0A-492,Epinecrophylla gutturalis,M,,A,,52,8.4,,N,2437-39,none,"check ID (""Myrgut"")"
28/07/2018,CWW,645,-,1B,1B-247,Willisornis poecilinotus,M,,A,,66,17.1,,N,2432-33,"trace body, no FF",
28/07/2018,CWW,645,-,0A,0A-493,Myrmotherula axillaris,M,,A,,50,6.8,,N,2434-36,"moderate body, sym FF",
28/07/2018,CWW,645,9,3,03-021,Geotrygon montana,M,,A,,138,108.5,,N,2440-45,"light body, no FF",
28/07/2018,CWW,645,-,1B,1B-248,Turdus albicollis,U,,S,,100,46.1,,N,2447-50,"trace body, no FF",
28/07/2018,CWW,820,8,0A,0A-494,Mionectes oleagineus,U,,A,,61,10.5,,N,2455-58,none,
28/07/2018,CWW,1010,12,0A,0A-495,Ceratopipra erythrocephala,U,,U,,56,12.1,,N,2495-97,none,
28/07/2018,CWW,1110,-,0,00-321,Dixiphia pipra,U,,J,,64,10.8,,N,2498-2500,"trace body, no FF",
29/07/2018,CWW,910,,1A,1A-075,Myrmoderus ferrugineus,F,,A,,63,26.9,,N,2864-68,"moderate body, no FF",
29/07/2018,CWW,910,,0A,0A-496,Ceratopipra erythrocephala,U,,U,,53,11.2,,N,2877-79,"trace body, no FF",
29/07/2018,CWW,910,,0A,0A-420,Xenops minutus,U,,A,,60,11.8,,Y,2869-76,none,
29/07/2018,CWW,1040,,0A,0A-497,Isleria guttata,F,,A,,51,11.2,,N,2887-90,"heavy body, no FF",
29/07/2018,CWW,1040,,0A,0A-318,Isleria guttata,M,,A,,52,10,,Y,2881-82,"trace body, no FF",
29/07/2018,CWW,1040,,1B,1B-249,Myrmoderus ferrugineus,M,,A,,52,24.5,,N,2883-86,none,
29/07/2018,CWW,1135,,0A,0A-498,Ceratopipra erythrocephala,M,,A,,53,11.1,,N,2895-2916,none,
29/07/2018,CWW,1135,,0,00-322,Dixiphia pipra,U,,J,,60,11.5,,N,2891-94,"light body, no FF",
29/07/2018,CWW,1135,,0A,0A-499,Isleria guttata,U,,A,,-,-,,N,-,not assessed,broke left leg in net; splint applied; right leg banded; flew away upon release
27/07/2017,CWW,07:25,,,03-099,Geotrygon montana,U,,A(P),,125,100,,N,5033,,NA
27/07/2017,CWW,07:29,,,0A-421,Pithys albifrons,U,,A(P),,70,14.2,,N,5038,,"moderate BM, RP2(0.7), LP2(0.8)"
27/07/2017,CWW,08:20,,,0A-422,Corapipo gutturalis,M(P),,J(P),,57,NA,,N,5043,,"No WM, no BM"
27/07/2017,CWW,10:50,,,0A-423,Ceratopipra erythrocephala,F(P),,A(P),,57,7.3,,N,5045,,"Little BM, no WM"
27/07/2017,CWW,10:53,,,0A-424,Myiobius barbatus,U,,A(P),,64,6.9,,N,5049,,"No WM, no BM"
27/07/2017,CWW,10:55,,,0A-425,Corapipo gutturalis,F(P),,A(P),,55,6.3,,N,5052,,"No WM, no BM"
27/07/2017,CWW,11:40,,,1B-210,Dendrocolaptes certhia,F(Size),,A(P),,128,47.4,,N,5054,,"No WM, no BM"
27/07/2017,CWW,11:40,,,1B-211,Dendrocolaptes certhia,M(Size),,A(P),,122,42.6,,N,5065,,"Heavy BM, RP8(0.8), LS3(0.4), LP8(0.7)"
26/07/2017,CWW,06:30,,,0A-408,Hypocnemis cantator,F(P),,A(P),,50,9.2,,N,4759,,"Moderate BM, LP2(0.9), RP2(0.9)"
26/07/2017,CWW,06:30,,,0A-409,Hypocnemis cantator,M(P),,A(P),,53,8.9,,N,4762,,"Little BM, RP3(0.4), SM"
26/07/2017,CWW,06:40,,,1B-186,Xiphorhynchus guttatus,F(BP),,A(P),,100,25.9,,Y,4766,,"Vascularized BP, little BM, RP8(0.8), LS2(0.9), RS2(0.9)"
26/07/2017,CWW,06:46,,,1B-208,Gymnopithys rufigula,M(P),,A(P),,75,18,,N,4770,,"Little BM, RP3(0.8), RS3,6(0), LS4(0.8)"
26/07/2017,CWW,07:32,,,0A-410,Hylophilus ochraceiceps (?),U,,U,,59,8.2,,N,4773,,"No BM, no WM, tail 41mm"
26/07/2017,CWW,08:00,,,01-132,Pithys albifrons,U,,A(P),,72,14.1,,N,4788,,"Moderate BM, LP4(0.6), RP4(0.8)"
26/07/2017,CWW,09:14,,,0A-411,Mionectes macconelli,U,,A(P),,60,6.6,,N,4791,,"Little BM, no WM"
26/07/2017,CWW,09:10,,,0A-412,Dixiphia pipra,F(P),,J(eye color),,62,6.7,,N,4794,,"No WM, no BM"
26/07/2017,CWW,10:27,,,0A-413,Glyphorhynchus spirurus,U,,A(P),,72,10.2,,N,4812,,Heavy BM
26/07/2017,CWW,10:27,,,0A-414,Platyrinchus saturatus,U,,A(P),,58,7,,N,4815,,NA
26/07/2017,CWW,10:27,,,0A-415,Myrmotherula longipennis(?),S(P),,A(P),,60,6.2,,N,4819,,"Little BM, RP1(0.6)"
26/07/2017,CWW,10:27,,,0A-416,Thamnomanes caesius,M(P),,A(P),,70,9.5,,N,4824,,Little BM
26/07/2017,CWW,10:27,,,0A-417,Platyrinchus saturatus,U,,A(P),,59,6.4,,N,4827,,NA
26/07/2017,CWW,10:27,,,0A-418,Hylophilus ochraceiceps (?),U,,U,,58,5.6,,N,4829,,"No WM, no BM"
26/07/2017,CWW,10:27,,,0A-311,Hylophilus ochraceiceps (?),U,,A(P),,58,7,,Y,4835,,"No WM, no BM"
26/07/2017,CWW,11:20,,,1B-209,Gymnopithys rufigula,M(P),,A(P),,76,16,,N,4871,,"Moderate BM, LP8(0.4), SM"
26/07/2017,CWW,11:25,,,0A-313,Myrmotherula longipennis,M(P),,A(P),,59,5.5,,Y,4877,,"Heavy BM, LP2(0.5), RP2(0.1)"
26/07/2017,CWW,11:25,,,0A-419,Myrmotherula longipennis,F(P),,A(P),,58,4.7,,N,4882,,"No WM, no BM"
26/07/2017,CWW,11:25,,,01-133,Rhynchocyclus olivaceus,U,,A(P),,69,12.1,,N,4884,,"Heavy BM, RP6(0.5), SM"
26/07/2017,CWW,11:25,,,00-247,Thamnomanes caesius,M(P),,A(P),,72,9.7,,Y,4887,,"Moderate BM, RP3(0.7), LP3(0.1)2(0.8)"
26/07/2017,CWW,11:25,,,00-245,Thamnomanes caesius,F(P),,A(P),,71,10.9,,Y,4890,,"No WM, no BM"
26/07/2017,CWW,11:25,,,0A-420,Xenops minutus,U,,A(P),,62,6.3,,N,4892,,"Moderate BM, RS6(0.1), yellow gape"
26/07/2017,CWW,11:25,,,01-134,Thamnomanes caesius,F(P),,A(P),,70,10.8,,N,4898,,"Moderate BM, no WM"
25/07/2017,CWW,06:33,,,02-009,Frederickena viridis,M(P),,A(P),,96,47.1,,Y,4725,,"vascularized BP, little BM (head, back), no WM"
25/07/2017,CWW,06:37,,,0A-405,Epinecrophylla gutturalis,F(P),,A(P),,52,6.4,,N,4728,,"little BM, RP1(0.9), LP2(0.9)"
25/07/2017,CWW,07:25,,,0A-406,Ceratopipra erythrocephala,F(P),,A(P),,57,7.5,,N,4730,,"no BM, no WM"
25/07/2017,CWW,07:30,,,01-131,Pithys albifrons,U,,J(P),,70,13.7,,N,4738,,"Little BM, no WM"
25/07/2017,CWW,08:23,,,00-235,Glyphorhynchus spirurus,F(BP),,A(P),,66,9.6,,Y,4741,,"No BM, no WM, vascularized BP"
23/07/2017,KAB,06:28,,,0A-401,Hypocnemoides melanopogon,F(P),,A(P),,62,9.4,,N,4652,,"no BM, no WM, RT1-6 (0.2), LT1-4 (0.2)"
23/07/2017,KAB,06:36,,,0A-402,Platyrinchus saturatus,U,,A(P),,58,5.1,,N,4659,,"no BM, no WM"
23/07/2017,KAB,07:30,,,0A-403,Mionectes macconelli,U,,A(P),,60,7.5,,N,4663,,"Moderate BM, no WM"
23/07/2017,KAB,07:32,,,1B-151,Gymnopithys rufigula,M(P),,A(P),,75,14.7,,Y,4667,,"little BM, RP5(0.7), LP5(0.5)"
23/07/2017,KAB,07:35,,,0A-148,Isleria guttata,M(P),,A(P),,51,7.3,,Y,4672,,"BP, No BM, no WM"
23/07/2017,KAB,08:30,,,1B-207,Cyanocompsa cyanoides,F(P),,A(P),,74,17,,N,4680,,"little BM (head), no WM"
23/07/2017,KAB,09:28,,,01-130,Dendrocincla fuliginosa,U,,A(P),,107,27.8,,N,4688,,Little BM. no WM
23/07/2017,KAB,10:21,,,0A-404,Dixiphia pipra,F(P),,A(P),,66,7.1,,N,4696,,"moderate BM, no WM"
22/07/2017,KAB,11:22,,,0A-173,Myiobius barbatus,U,,A(P),,67,7.8,,Y,4593,,"no BM, no WM"
22/07/2017,KAB,12:18,,,0A-400,Mionectes macconelli,U,,A(P),,63,8.2,,N,4629,,"little BM, no WM"
21/07/2017,KAB,06:46,,,1A-062,Taraba major,F(P),,A(P),,85,30.8,,N,4271,,"no BM, no WM"
21/07/2017,KAB,06:52,,,0A-396,Thamnomanes ardesiacus,M(P),,A(P),,70,12.5,,N,4275,,"little BM (back), SM (wing), LP3(0.6)"
21/07/2017,KAB,06:56,,,00-262,Pithys albifrons,U,,A(P),,72,15.4,,N,4279,,NA
21/07/2017,KAB,07:40,,,0A-397,Isleria guttata,M(P),,A(P),,50,6.8,,N,4284,,"BP, little BM, WM"
21/07/2017,KAB,09:24,,,01-129,Dendrocincla fuliginosa,U,,A(P),,102,28.5,,N,4315,,"little BM, no WM"
21/07/2017,KAB,09:28,,,00-263,Dixiphia pipra,F(P),,J(eye color),,62,8.7,,N,4317,,no BM
21/07/2017,KAB,09:30,,,0A-398,Dixiphia pipra,F(P),,J(eye color),,63,8.5,,N,4322,,"little BM, no WM"
21/07/2017,KAB,10:27,,,00-264,Onycorhynchus coronatus,M(P),,A(P),,74,12,,N,4357,,"no BM, no WM"
21/07/2017,KAB,10:26,,,1B-206,Dendrocincla fuliginosa,U,,A(P),,110,31.5,,N,4378,,"little BM, RP3(0.1) 2(0.4) 1(0.5), SM"
21/06/2017,IRL,04:40,,,00-249,Ramphocelus tanager,F,,Adult,,75,135,,N,11,,Not moulting
22/06/2017,IRL,15:20,,,1B-188,Ramphocelus carbo,Unknown,,Juvenile,,75,12,,N,,,RP31g; LP32g; RT21g
24/06/2017,TUR,19:15,,,3B-008,Megascops watsonii,F,,Adult,,170,NA,,N,(Justin's camera),,Little moult (tail); didn't fly; no injury
25/06/2017,TUR,08:52,,,00-195,Glyphorhynchus spirurus,Unknown,,Adult,,65,5,,Y,48;49,,No moult
25/06/2017,TUR,09:49,,,0A-319,Platyrinchus coronatus,M,,Juvenile,,55,4,,N,52,,No moult
25/06/2017,TUR,09:58,,,0A-052,Glyphorhynchus spirurus,F,,Adult,,74,59,,Y,55,,"RP54G; LP43G; Full body moult, LT1G; RT1G"
25/06/2017,TUR,10:51,,,1D-018,Chloroceryle inda,M,,Adult,,97,236,,N,"55,58",,Verify photo numbers; No moult
25/06/2017,TUR,10:55,,,0A-320,Myrmotherula axillaris,M,,Adult,,49,26,,N,"59, 60",,RP5G; RS1G; SM; No body moult
25/06/2017,TUR,11:06,,,0A-321,Glyphorhynchus spirurus,F,,Adult,,69,63,,N,,,RP4G; SM
25/06/2017,TUR,10:59,,,0A-195,Glyphorhynchus spirurus,F,,Adult,,64,NA,,Y,,,No weight measurement; No moult
25/06/2017,TUR,11:08,,,0A-322,Manakin species,Unknown,,Adult,,61,50,,N,"63, 66+",,"Little body moult (left flank, head, back)"
25/06/2017,TUR,12:16,,,0A-323,Glyphorhynchus spirurus,Unknown,,Adult,,69,64,,N,"82, 78?",,LP4G; Full body moult
25/06/2017,TUR,11:57,,,0A-324,Glyphorhynchus spirurus,F,,Adult,,72,59,,N,85,,RP63G; Even body moult all over body
25/06/2017,TUR,17:40,,,0A-327,Glyphorhynchus spirurus,,,,,NA,NA,,N,,,No other data
25/06/2017,TUR,17:20,,,53-4-77257,Micrastur gilvicollis,M,,Adult,,177,NA,,N,130,,No weight; big yellow swelling on chest
25/06/2017,TUR,16:08,,,0A-325,Glyphorhynchus spirurus,F,,Adult,,70,77,,N,115,,P21G; SM; Complete body moult
25/06/2017,TUR,16:16,,,0A-326,Glyphorhynchus spirurus,F,,Adult,,66,75,,N,120,,No moult
25/06/2017,TUR,16:28,,,1B-027,Xiphorhynchus obsoletus,F,,Adult,,100,230,,Y,122,,No moult
26/06/2017,TUR,06:45,,,0A-328,Platyrhynchus platyrhinchos,Unknown,,Adult,,64,NA,,N,130?,,No weight measurement; no moult
26/06/2017,TUR,07:04,,,0A-329,Myrmotherula longipennis,M,,Sub-adult,Plumage,55,38,,N,135,,RP6 GS1G; LP5GS2G; RT1G; little body moult
26/06/2017,TUR,08:00,,,01-108,Chloroceryle americana,M,,Adult,,74,132,,N,137,,No moult
26/06/2017,TUR,08:10,,,0A-330,Rhynchocyclus olivaceus,Unknown,,Adult,,71,66,,N,141,,RP51G; SM; body moult
26/06/2017,TUR,08:22,,,1B-189,Chloroceryle americana,F,,Adult,,74,141,,N,143,,No moult
26/06/2017,TUR,08:13,,,0A-025,Glyphorhynchus spirurus,F,,Adult,,70,60,,Y,147,,No moult
26/06/2017,TUR,09:14,,,01-109,Pithys albifrons,Unknown,,Adult,,73,86,,N,150,,LP8G; LS4G; little even body moult
26/06/2017,TUR,10:13,,,0A-260,Dixiphia pipra,F,,Adult,,63,56,,Y,154,,Full body moult; RP61G; RS8G; SM
26/06/2017,TUR,11:10,,,0A-331,Glyphorhynchus spirurus,Unknown,,Adult,,69,61,,N,159,,"Moult on wing coverts, head, throat, flanks"
26/06/2017,TUR,11:05,,,0A-332,Myrmotherula longipennis,M,,Adult,,62,48,,N,163,,Little moult on back
27/06/2017,TUR,06:41,,,0A-333,Glyphorhynchus spirurus,F,,Adult,BP,67,56,,N,169,,Very little mody moult (head+rump)
27/06/2017,TUR,06:51,,,1B-190,Willisornis poecilinotus,F,,Adult,Plumage,63,58,,N,172,,Little BM on side
27/06/2017,TUR,07:06,,,01-110,Pithys albifrons,F,,Adult,Plumage,69,78,,N,,,No photo number; no other notes
27/06/2017,TUR,07:55,,,1A-060,Formicarios analis,Unknown,,Adult,Plumage,91,305,,N,175,,Only some BM; skin injured on leg; flew away fine
27/06/2017,TUR,08:55,,,0A-334,Corapipo gutturalis (?),F,,Adult,Plumage,58,43,,N,,,Full BM; RP76G RS32G LP761G LS732G T14G; No photo
27/06/2017,TUR,10:13,,,0A-335,Cyanerpes caeruleus,M,,Adult,Plumage,57,45,,N,195,,"BM on belly, RP7G"
27/06/2017,TUR,10:06,,,0A-336,Myrmotherula axillaris,M,,Adult,Plumage,NA,NA,,N,,,"Eyes closing, early release, non-immediate flight"
27/06/2017,TUR,11:06,,,0A-032,Myrmotherula longipennis,M,,Adult,Plumage,60,35,,Y,217,,Little BM on chest
27/06/2017,TUR,11:27,,,0A-337,Pithys albifrons,Unknown,,Juvenile,Plumage,71,87,,N,222,,Little BM on belly and back
27/06/2017,TUR,15:09,,,0A-339,Dixiphia pipra,F,,Juvenile,Plumage,65,53,,N,245,,Little BM
28/06/2017,TUR,07:06,,,02-010,Chloroceryle inda,F?,,Juvenile,Plumage,86,218,,N,272,,"Strong BM, flight feather moult"
28/06/2017,TUR,07:28,,,00-250,Willisornis poecilinotus,M,,Adult,Plumage,66,76,,N,275,,Little BM; LT5G RP4G; SM
28/06/2017,TUR,07:35,,,1B-191,Gymnopithys rufigula,M,,Adult,Plumage,74,91,,N,282,,AMLS4G
28/06/2017,TUR,09:26,,,01-111,Dendrocincla fuliginosa,Unknown,,Adult,Plumage,105,176,,N,284,,"BM back, belly: RS56G SM"
28/06/2017,TUR,09:26,,,01-112,Dendrocincla fuliginosa,Unknown,,Adult,Plumage,104,134,,N,286,,Full BM
28/06/2017,TUR,09:33,,,1B-192,Gymnopithys rufigula,M,,Adult,Plumage,75,129,,N,288,,No other data
28/06/2017,TUR,09:40,,,0A-340,Mionectes macconelli,Unknown,,Adult,Plumage,66,60,,N,292,,No other data
28/06/2017,TUR,09:44,,,0A-341,Glyphorhynchus spirurus,Unknown,,Adult,Plumage,68,58,,N,295,,No other data
28/06/2017,TUR,10:30,,,1B-193,Dendrocincla merula,Unknown,,Adult,Plumage,100,187,,N,297,,Full BM
28/06/2017,TUR,10:26,,,01-113,Myrmeciza ferruginea,M,,Adult,Plumage,62,129,,N,296,,No other data
28/06/2017,TUR,11:30,,,01-114,Pithys albifrons,Unknown,,Adult,Plumage,70,89,,N,310,,No other data
28/06/2017,TUR,11:57,,,0A-342,Platyrhynchus platyrhinchos,,,Juvenile,Plumage,NA,NA,,N,,,"Fading, eyes closing, released early"
30/06/2017,LOG,07:00,,,0A-343,Dixiphia pipra,F,,Juvenile,Eye colour,63,79,,N,366,,No other data
30/06/2017,LOG,07:02,,,1B-134,Pithys albifrons,Unknown,,Adult,Plumage,71,116,,Y,368,,"BP, little BM back and belly"
30/06/2017,LOG,07:14,,,01-115,Pithys albifrons,Unknown,,Adult,Plumage,71,123,,N,373,,"Full BM, SM"
30/06/2017,LOG,07:15,,,0A-206,Platyrinchus mystaceus,M,,Adult,Plumage,54,48,,Y,374,,"Some BM, RS6G"
30/06/2017,LOG,07:17,,,1B-194,Pithys albifrons,Unknown,,Adult,Plumage,71,NA,,N,377,,"No weight, BM no moult"
30/06/2017,LOG,07:18,,,00-219,Dixiphia pipra,M,,Adult,Plumage,63,47,,Y,380,,Very little BM
30/06/2017,LOG,09:04,,,0A-344,Dixiphia pipra,F,,Adult,Plumage,63,62,,N,392,,BP? No moult
30/06/2017,LOG,09:50,,,1B-195,Dendrocincla fuliginosa,Unknown,,Adult,Plumage,111,142,,N,395,,No moult
30/06/2017,LOG,10:44,,,0A-345,Dixiphia pipra,F,,Juvenile,Eye colour,62,65,,N,397,,Little BM on head
01/07/2017,LOG,06:55,,,00-251,Thamnomanes ardesiacus,M,,Juvenile,Plumage,68,71,,N,400,,LP2G some BM
01/07/2017,LOG,06:56,,,0A-346,Dixiphia pipra,M,,Adult,Plumage,65,42,,N,406,,"No BM, no WM"
01/07/2017,LOG,07:05,,,00-252,Pithys albifrons,F,,Adult,BP,70,99,,N,406?,,Little BM
01/07/2017,LOG,07:56,,,0A-347,Corapipo gutturalis,F,,Adult,Plumage,55,46,,N,409,,No other data
01/07/2017,LOG,08:00,,,0A-348,Mionectes oleagineus,Unknown,,Adult,Plumage,65,44,,N,411,,No other data
01/07/2017,LOG,07:45,,,0A-349,Thamnomanes ardesiacus,M,,Adult,Plumage,74,62,,N,413,,No other data
01/07/2017,LOG,07:54,,,00-215,Glyphorhynchus spirurus,F,,Adult,Plumage,72,52,,Y,415,,Tail lost during handling
01/07/2017,LOG,07:50,,,1B-196,Xiphorhynchus guttatus,F,,Adult,Plumage,99,104,,N,417,,No other data
01/07/2017,LOG,07:50,,,1B-169,Xiphorhynchus guttatus,Unknown,,Adult,Plumage,105,114,,Y,420,,No other data
01/07/2017,LOG,08:04,,,02-011,Hylexetastes perrotii,F,,Adult,Plumage,135,NA,,N,425,,"No weight measurement, BM"
01/07/2017,LOG,07:48,,,03-015,Hylexetastes perrotii,Unknown,,Adult,Plumage,132,NA,,N,428,,No weight measurement; no other data
01/07/2017,LOG,07:17,,,03-016,Hylexetastes perrotii,Unknown,,Adult,Plumage,134,NA,,N,431,,No weight measurement; no other  data
01/07/2017,LOG,08:59,,,0A-350,Dixiphia pipra,Unknown,,Juvenile,Plumage,65,38,,N,433,,Full BM
01/07/2017,LOG,09:03,,,0A-351,Corapipo gutturalis,F,,Adult,Plumage,64,55,,N,442,,No other data
01/07/2017,LOG,09:53,,,0A-352,Isleria guttata,M,,Adult,Plumage,50,37,,N,446,,"BP, some BM, RS73G LP1G"
01/07/2017,LOG,10:15,,,0A-353,Dixiphia pipra,M,,Adult,Plumage,67,32,,N,450,,Full BM; moult on belly; RP910 RS6G SM
01/07/2017,LOG,10:04,,,00-218,Isleria guttata,F,,Adult,Plumage,53,41,,Y,468,,"BP, some BM, RP43G SM; injured skin shoulder"
02/07/2017,LOG,06:58,,,0A-354,Platyrinchus saturatus,Unknown,,Adult,Plumage,56,45,,N,471,,"No BM, no WM"
02/07/2017,LOG,08:18,,,0A-355,Mionectes oleagineus,Unknown,,Adult,Plumage,56,30,,N,473,,"No WM, some BM"
02/07/2017,LOG,09:38,,,0A-356,Dixiphia pipra,F,,Juvenile,Eye colour,67,31,,N,475,,No other data
03/07/2017,LOG,05:45,,,0A-357,Myrmotherula longipennis,M,,Juvenile,Plumage,57,46,,N,478,,RP5G LS2G SM RT41G
03/07/2017,LOG,,,,03-017,Geotrygon montana,,,,,NA,NA,,N,,,No other data (escaped)
03/07/2017,LOG,06:37,,,01-116,Thamnomanes ardesiacus,F,,Adult,,71,73,,N,,,No other data (escaped)
03/07/2017,LOG,06:56,,,0A-264,Myrmotherula menetriesii,M,,Adult,,55,40,,Y,483,,"No wing moult, little body moult"
03/07/2017,LOG,06:58,,,0A-358,Myrmotherula menetriesii,F,,Adult,,53,40,,N,468,,No moult
03/07/2017,LOG,06:44,,,0A-359,Myrmotherula menetriesii,M,,Adult,,54,45,,N,487,,No moult
03/07/2017,LOG,06:45,,,0A-360,Corapipo gutturalis,F,,Adult,,62,53,,N,489,,No moult
03/07/2017,LOG,06:46,,,0A-361,Mionectes oleagineus,Unknown,,Adult,,63,53,,N,491,,"No moult; stressed, non-immediate flight"
03/07/2017,LOG,06:53,,,1B-197,Pygiptila stellaris,M,,Juvenile?,,66,93,,N,493,,No moult
03/07/2017,LOG,06:55,,,0A-362,Thamnomanes ardesiacus,M,,Adult,,70,73,,N,495,,"No moult, injured finger"
03/07/2017,LOG,07:00,,,0A-363,Glyphorhynchus spirurus,F,,Adult,,67,62,,N,497,,No moult
03/07/2017,LOG,06:27,,,53-4-77533,Micrastur gilvicollis,F,,Adult,,190,NA,,N,499,,No other data (no weight)
03/07/2017,LOG,08:07,,,1B-200,Trogon rufus,F,,Adult,Plumage,115,186,,N,503,,LP7G Little BM
03/07/2017,LOG,09:02,,,0A-364,Dixiphia pipra,F,,Juvenile,Eye colour,64,40,,N,,,"Camera malfunction: photo ~508; no WM, no BM"
03/07/2017,LOG,06:25,,,1A-040,Xiphorhynchus obsoletus,,,,,NA,NA,,Y,,,Dead - killed by 534-77533
04/07/2017,LOG,07:11,,,1B-201,Dendrocincla merula,Unknown,,Adult,Plumage,105,16,,N,593,,Little BM
